Beneficiary_ID,Name,Age,Gender,Mobile,Aadhaar,State,District,Village,Occupation,Monthly_Income,Annual_Income,Family_Size,BPL_Status,Ration_Card,Disability,Chronic_Disease,PMJAY_Registered,Eligible,Latitude,Longitude
BEN04595,Saumya Tella,74,Female,4384479459,669471887823,Uttar Pradesh,Varanasi,Bhubaneswar,Labourer,33674,404088,6,Yes,PHH,No,Yes,Yes,No,32.251637,83.656374
BEN04596,Matthew Varma,40,Male,5562959286,272420551861,Madhya Pradesh,Indore,Maheshtala,Teacher,69459,833508,6,No,None,No,No,No,No,27.605003,75.960869
BEN04597,Max Johal,70,Female,6833296267,125043803311,Gujarat,Rajkot,Muzaffarnagar,Mason,55562,666744,2,No,None,No,Yes,Yes,No,9.052966,69.434114
BEN04598,Divya Kalla,25,Female,2815391068,464868370745,Gujarat,Surat,Ahmednagar,Mechanic,33266,399192,8,No,None,No,No,Yes,No,21.727037,71.343546
BEN04599,Kevin Saxena,90,Male,9233360860,820267111905,Rajasthan,Jodhpur,Muzaffarpur,Tailor,28023,336276,5,Yes,PHH,No,No,Yes,No,36.262919,96.32573
BEN04600,Geetika Sridhar,37,Female,0957075523,946780472289,Uttar Pradesh,Varanasi,Warangal,Shopkeeper,25323,303876,6,No,None,No,Yes,No,No,25.76119,74.351981
BEN04601,Barkha Mitra,27,Male,8411421700,852555614036,Madhya Pradesh,Indore,Gulbarga,Student,6975,83700,2,Yes,PHH,No,No,No,Yes,34.87377,80.543507
BEN04602,Ucchal Khatri,18,Male,2164791335,887068908419,Madhya Pradesh,Gwalior,Kozhikode,Labourer,45770,549240,1,No,None,No,Yes,No,No,12.816409,95.180802
BEN04603,Farhan Doctor,47,Female,9214726408,522699283387,Maharashtra,Aurangabad,Fatehpur,Tailor,50183,602196,7,Yes,PHH,No,No,Yes,No,23.858325,71.291281
BEN04604,Aarna Balasubramanian,24,Male,7297563102,175239799543,Uttar Pradesh,Kanpur,Korba,Mason,27966,335592,8,Yes,PHH,No,No,Yes,No,35.035356,91.597908
BEN04605,Guneet Narula,86,Male,3403848682,885282445042,Maharashtra,Mumbai,Raichur,Driver,62689,752268,8,No,None,No,No,Yes,No,19.903736,76.429225
BEN04606,Rajeshri Dewan,51,Female,3615820429,875710099065,Maharashtra,Nashik,Medininagar,Tailor,50761,609132,8,Yes,AAY,No,Yes,Yes,No,33.118413,95.69103
BEN04607,Aradhana Reddy,41,Female,3106258254,545299197240,Rajasthan,Kota,Raipur,Shopkeeper,44825,537900,8,No,None,No,No,Yes,No,18.141293,85.973405
BEN04608,Yamini Seth,81,Female,1880041986,735335564419,Maharashtra,Pune,Barasat,Tailor,39122,469464,8,Yes,PHH,Yes,No,No,Yes,23.264128,92.842337
BEN04609,Yashawini Lalla,38,Female,4796870340,993478645507,Uttar Pradesh,Varanasi,Mangalore,Nurse,36570,438840,6,No,None,No,No,No,No,33.028206,72.320869
BEN04610,Darika Jain,22,Male,5631894161,142875881700,Uttar Pradesh,Kanpur,Kolkata,Labourer,20872,250464,3,No,None,No,No,Yes,No,36.14236,96.800813
BEN04611,Brinda Natt,37,Male,4816598969,902410293918,Madhya Pradesh,Gwalior,Ambattur,Farmer,42122,505464,2,Yes,PHH,No,No,Yes,No,11.525008,91.978503
BEN04612,Chaaya Chawla,30,Male,8576407640,983401700877,Maharashtra,Aurangabad,Tirupati,Nurse,69768,837216,4,Yes,PHH,No,No,Yes,No,32.296111,81.091809
BEN04613,Rehaan Dixit,26,Male,4903013649,398380382897,Uttar Pradesh,Agra,Sirsa,Mason,57274,687288,4,No,None,No,No,No,No,20.012229,85.633537
BEN04614,Yuvraj Mitter,44,Male,8168573191,250078761198,Rajasthan,Ajmer,Vadodara,Labourer,63530,762360,3,Yes,AAY,No,No,No,No,26.790282,88.321503
BEN04615,Anthony Vaidya,21,Male,5004768859,529208381299,Rajasthan,Udaipur,Khandwa,Electrician,56002,672024,5,No,None,No,Yes,Yes,No,16.730191,87.17955
BEN04616,Benjamin Gara,83,Female,2478994677,548049794936,Uttar Pradesh,Agra,Bhusawal,Shopkeeper,28282,339384,2,Yes,AAY,No,No,Yes,No,24.287701,81.623772
BEN04617,Ishwar Prashad,46,Male,2790156733,897410078666,Maharashtra,Nagpur,Shimoga,Labourer,29936,359232,3,No,None,No,No,No,No,13.884628,82.502182
BEN04618,Parth Bhandari,22,Female,8134850344,414105092232,Uttar Pradesh,Prayagraj,Kakinada,Mason,59436,713232,1,No,None,No,No,No,No,36.270032,68.972814
BEN04619,Indira Gokhale,31,Female,1009380947,868511981668,Gujarat,Ahmedabad,Rajahmundry,Mechanic,66338,796056,2,No,None,No,No,Yes,No,15.36807,70.357891
BEN04620,Gautami Sibal,75,Male,0322409704,567110611286,Uttar Pradesh,Varanasi,Jamalpur,Retired,12480,149760,6,No,None,No,No,Yes,Yes,29.253808,73.929211
BEN04621,Ayaan Wable,41,Male,3407306138,804784990062,Madhya Pradesh,Bhopal,Shivpuri,Driver,42816,513792,1,No,None,No,No,No,No,13.624947,72.985049
BEN04622,Balhaar Tandon,90,Male,1477560217,576575578382,Gujarat,Vadodara,Visakhapatnam,Mason,16686,200232,2,Yes,PHH,No,No,Yes,No,34.036108,84.773235
BEN04623,Widisha Soman,85,Male,9130989209,502393564524,Gujarat,Vadodara,Uluberia,Mechanic,52907,634884,3,No,None,No,No,Yes,No,23.824818,79.802877
BEN04624,Ira Sarma,23,Male,8350522343,254284384760,Gujarat,Vadodara,Rajahmundry,Driver,61351,736212,4,No,None,No,No,No,No,21.109055,87.365699
BEN04625,Amara Sen,33,Female,9078963688,265876083785,Madhya Pradesh,Indore,Dharmavaram,Electrician,5495,65940,7,No,None,No,Yes,Yes,Yes,32.115094,95.945609
BEN04626,Jasmit Raval,36,Female,2477309432,817176354065,Gujarat,Rajkot,Tirunelveli,Shopkeeper,66990,803880,7,No,None,No,No,Yes,No,16.706829,78.108921
BEN04627,Saanvi Ganguly,20,Female,0342454403,600373147080,Madhya Pradesh,Bhopal,Berhampur,Farmer,16876,202512,3,No,None,No,No,Yes,No,11.08529,75.720068
BEN04628,Vasana Bakshi,64,Male,5408141770,184021496938,Rajasthan,Jaipur,Visakhapatnam,Electrician,67572,810864,2,No,None,No,No,Yes,No,28.824365,84.338011
BEN04629,Vanya Gour,45,Female,5046589806,744274597188,Gujarat,Vadodara,Hapur,Nurse,68730,824760,7,No,None,No,Yes,Yes,No,11.875166,91.373869
BEN04630,Rayaan Padmanabhan,85,Male,3818343864,351114482311,Madhya Pradesh,Bhopal,Bally,Mason,65810,789720,8,Yes,AAY,No,No,Yes,No,20.408093,86.167677
BEN04631,Nikita Lata,57,Male,8424963807,633163454281,Uttar Pradesh,Varanasi,Rohtak,Driver,60102,721224,7,No,None,No,Yes,Yes,No,31.782735,77.868626
BEN04632,Aishani Viswanathan,48,Female,7278732056,438001665298,Gujarat,Rajkot,Giridih,Tailor,7903,94836,8,Yes,PHH,No,No,Yes,Yes,20.64384,81.943974
BEN04633,Charvi Walia,21,Female,7848897723,270614115161,Gujarat,Vadodara,Aurangabad,Tailor,53317,639804,5,No,None,No,Yes,Yes,No,19.407382,90.575864
BEN04634,Forum Hayer,36,Female,8641171596,538147528348,Gujarat,Vadodara,Tumkur,Labourer,46718,560616,2,Yes,AAY,No,No,Yes,No,27.059303,91.077971
BEN04635,Ryan Lall,25,Female,0155847318,353314954618,Gujarat,Ahmedabad,Loni,Retired,47396,568752,6,No,None,No,No,No,No,30.667166,80.469051
BEN04636,Hardik Nagi,20,Female,1445723498,410020731450,Rajasthan,Kota,Rajahmundry,Student,41523,498276,4,Yes,PHH,No,No,No,No,15.948869,79.28323
BEN04637,Ayushman Parmer,84,Male,2604411011,120409188753,Madhya Pradesh,Jabalpur,Phagwara,Nurse,62234,746808,6,No,None,No,No,Yes,No,9.577415,72.182803
BEN04638,Naveen Goel,23,Female,7052535166,244626028390,Rajasthan,Jaipur,Bhatpara,Student,52407,628884,5,Yes,PHH,Yes,No,Yes,Yes,19.16363,85.702801
BEN04639,Jeet Morar,86,Female,7300293398,436118566610,Maharashtra,Mumbai,Deoghar,Mason,38810,465720,2,Yes,AAY,No,No,Yes,No,17.627628,96.182919
BEN04640,Unnati Aggarwal,49,Male,4207622378,943027704540,Gujarat,Vadodara,Bilaspur,Teacher,15563,186756,5,No,None,No,No,Yes,No,28.759859,69.790603
BEN04641,Frado Rajan,64,Female,8725126317,568803346686,Uttar Pradesh,Varanasi,Ahmednagar,Farmer,45378,544536,2,No,None,Yes,No,Yes,Yes,26.576695,88.544579
BEN04642,Pavani Mahajan,81,Male,6692246244,672527808424,Maharashtra,Nashik,Mahbubnagar,Mason,58042,696504,7,Yes,AAY,No,No,Yes,No,30.843485,96.719879
BEN04643,Akshay Agate,67,Female,7263008425,850838473749,Madhya Pradesh,Ujjain,Bongaigaon,Nurse,53065,636780,2,Yes,AAY,No,No,No,No,10.231429,84.895871
BEN04644,Oliver Raj,77,Female,6731117358,436154308474,Rajasthan,Udaipur,Shimoga,Tailor,65771,789252,5,No,None,No,Yes,Yes,No,22.084689,87.670552
BEN04645,Xavier Varughese,86,Female,1445723474,885132110689,Rajasthan,Jaipur,Kharagpur,Driver,41872,502464,2,Yes,PHH,No,No,Yes,No,28.678678,83.099282
BEN04646,Gagan Pai,59,Female,4682343613,465719064688,Uttar Pradesh,Agra,Uluberia,Nurse,16237,194844,5,Yes,AAY,Yes,No,Yes,Yes,13.298811,88.447214
BEN04647,Ojas Rajagopal,47,Female,8018286232,564051023467,Gujarat,Rajkot,Erode,Tailor,31105,373260,3,No,None,No,Yes,Yes,No,28.208811,95.723923
BEN04648,Nihal Narang,68,Female,1161521418,244467014835,Gujarat,Rajkot,Machilipatnam,Labourer,8695,104340,1,No,None,No,No,Yes,Yes,32.183754,88.738927
BEN04649,Netra Joshi,63,Male,7804947405,859896094120,Madhya Pradesh,Gwalior,Bhiwandi,Teacher,23277,279324,7,No,None,No,No,No,No,28.892067,81.447478
BEN04650,Nitesh D’Alia,52,Male,9353427198,123669114197,Rajasthan,Jaipur,Karnal,Teacher,9788,117456,5,No,None,No,No,Yes,No,29.202433,82.70248
BEN04651,Wriddhish Dar,50,Female,8635005554,207344395099,Gujarat,Ahmedabad,Sasaram,Teacher,23476,281712,7,Yes,PHH,No,Yes,Yes,No,29.277521,79.150202
BEN04652,Megha Shroff,36,Male,1261627159,450505117600,Uttar Pradesh,Varanasi,Rourkela,Tailor,16827,201924,3,Yes,AAY,Yes,No,Yes,Yes,20.274316,68.961648
BEN04653,Henry Majumdar,87,Female,6267975701,478200949965,Maharashtra,Nagpur,Imphal,Mechanic,61619,739428,6,No,None,No,No,Yes,No,30.125883,69.102844
BEN04654,Tarak Patla,85,Female,9008812458,881870403297,Rajasthan,Jodhpur,Aurangabad,Student,40192,482304,4,No,None,No,No,Yes,No,10.554325,70.701994
BEN04655,Warjas Basak,40,Male,4365935015,730719168125,Gujarat,Vadodara,Bhavnagar,Electrician,45798,549576,7,Yes,AAY,No,No,Yes,No,22.374651,86.200776
BEN04656,Vedika Khatri,37,Male,9380170142,522326559830,Uttar Pradesh,Lucknow,Bally,Mason,57972,695664,7,Yes,PHH,No,No,No,No,34.842635,78.492688
BEN04657,Dalbir Mannan,54,Female,8302375486,511437653060,Uttar Pradesh,Kanpur,Bokaro,Teacher,57531,690372,5,No,None,No,No,Yes,No,32.207559,81.240482
BEN04658,Andrew Kala,61,Male,4157642653,939261566808,Gujarat,Ahmedabad,Mira-Bhayandar,Electrician,6793,81516,6,No,None,No,Yes,Yes,Yes,31.821301,79.302784
BEN04659,Kalpit Patel,30,Male,8776580597,552158479942,Uttar Pradesh,Agra,Aligarh,Electrician,33518,402216,2,Yes,AAY,No,No,No,No,8.022539,95.522816
BEN04660,Vedika Modi,71,Female,6295441636,819277518388,Rajasthan,Ajmer,Tiruchirappalli,Homemaker,61426,737112,1,No,None,No,Yes,Yes,No,27.171757,69.925307
BEN04661,Urishilla Mandal,73,Female,2962908035,413482161137,Uttar Pradesh,Prayagraj,Bhilwara,Farmer,25427,305124,3,Yes,PHH,No,No,Yes,No,35.220696,75.488564
BEN04662,Sai Ramesh,74,Male,4323580493,812676484695,Gujarat,Ahmedabad,Yamunanagar,Shopkeeper,9559,114708,1,Yes,AAY,No,No,Yes,Yes,33.592784,74.581444
BEN04663,Wahab Majumdar,53,Male,3930998911,859789010411,Maharashtra,Aurangabad,Sirsa,Shopkeeper,66932,803184,5,No,None,Yes,No,No,Yes,14.050033,86.082375
BEN04664,Varsha Baral,69,Male,4664660706,540877774146,Uttar Pradesh,Prayagraj,Buxar,Shopkeeper,52260,627120,4,Yes,AAY,No,No,No,No,20.138108,90.934839
BEN04665,Ikshita Prasad,73,Female,6885480406,659530898399,Maharashtra,Mumbai,Raichur,Tailor,30720,368640,4,No,None,Yes,No,No,Yes,24.529171,78.722954
BEN04666,Balhaar Gill,89,Male,9974126875,270432281094,Uttar Pradesh,Varanasi,Karimnagar,Farmer,62780,753360,3,Yes,AAY,No,No,Yes,No,9.811036,91.414094
BEN04667,Kritika Thaker,29,Female,6792124736,963961682693,Maharashtra,Mumbai,Hubli–Dharwad,Nurse,65088,781056,2,Yes,AAY,No,No,Yes,No,22.021998,76.439228
BEN04668,Aahana Behl,61,Male,6056758377,781254396546,Madhya Pradesh,Gwalior,Chennai,Homemaker,16395,196740,3,No,None,No,No,Yes,No,25.040812,69.143678
BEN04669,Bina Nayak,30,Male,5665040123,465907556171,Maharashtra,Nagpur,Silchar,Student,15282,183384,1,No,None,No,No,Yes,No,23.090917,90.320453
BEN04670,Prisha Issac,30,Male,4247556719,639970554390,Gujarat,Rajkot,Chennai,Teacher,32521,390252,1,No,None,No,No,No,No,17.068194,81.49955
BEN04671,Waida Sankar,68,Female,9416658258,426766257607,Madhya Pradesh,Ujjain,Ghaziabad,Electrician,23398,280776,3,Yes,AAY,No,No,Yes,No,11.17505,69.845172
BEN04672,Bimala Nair,42,Male,2203492098,268290156101,Maharashtra,Pune,Panvel,Labourer,43849,526188,6,No,None,Yes,Yes,Yes,Yes,17.935757,80.561336
BEN04673,Tanay Om,90,Male,7904630108,669830882965,Maharashtra,Nagpur,Kozhikode,Teacher,20881,250572,8,Yes,PHH,No,No,Yes,No,10.267915,71.060699
BEN04674,Radhika Char,80,Male,5095356830,395743158109,Rajasthan,Jodhpur,Anantapuram,Retired,20190,242280,5,Yes,AAY,No,No,No,No,20.586828,91.413733
BEN04675,Gautami Sodhi,89,Male,5581010810,615380987425,Madhya Pradesh,Gwalior,Tirupati,Student,58437,701244,8,Yes,AAY,No,Yes,Yes,No,32.981676,86.742849
BEN04676,Jalsa Bhatnagar,23,Male,6411047612,741234935406,Maharashtra,Nagpur,Sikar,Driver,10919,131028,6,Yes,AAY,No,No,No,No,12.737339,91.958209
BEN04677,Brinda Dubey,37,Female,4228621735,431609271362,Uttar Pradesh,Kanpur,Uluberia,Farmer,24660,295920,5,No,None,No,No,Yes,No,33.494923,74.430921
BEN04678,Banjeet Bhat,53,Female,2332214418,588590131029,Rajasthan,Ajmer,Guntakal,Mechanic,27025,324300,4,Yes,PHH,No,No,Yes,No,13.238274,86.574759
BEN04679,Yatan Nayar,54,Female,7748371085,483776836498,Madhya Pradesh,Jabalpur,Jhansi,Tailor,34628,415536,6,Yes,AAY,No,No,Yes,No,9.159011,77.941105
BEN04680,Chandran Venkataraman,61,Male,0798551596,467455357956,Gujarat,Bhavnagar,Vijayawada,Nurse,11180,134160,4,No,None,No,No,Yes,Yes,25.88742,78.13326
BEN04681,Anthony Chandra,31,Male,4350259529,949694869056,Uttar Pradesh,Prayagraj,Rourkela,Labourer,12211,146532,4,No,None,No,No,Yes,No,34.080174,71.036025
BEN04682,Anmol Char,75,Female,4172712867,803487813826,Rajasthan,Jaipur,North Dumdum,Retired,21270,255240,6,No,None,No,No,Yes,No,10.897217,68.873338
BEN04683,Anjali Das,49,Male,2973935080,981685629693,Gujarat,Bhavnagar,Miryalaguda,Farmer,15349,184188,3,No,None,No,Yes,Yes,No,36.783133,94.183696
BEN04684,Gautami Nayar,88,Female,5679610408,462540676589,Gujarat,Bhavnagar,Korba,Farmer,12899,154788,1,Yes,AAY,No,Yes,No,Yes,23.711436,79.035418
BEN04685,Diya Khurana,58,Male,6736043325,393558850591,Gujarat,Ahmedabad,Amritsar,Tailor,35522,426264,7,Yes,AAY,No,No,Yes,No,16.004177,80.452717
BEN04686,Vanya Pant,73,Female,5298409451,303619014396,Gujarat,Rajkot,Bulandshahr,Driver,21815,261780,1,Yes,AAY,No,No,Yes,No,18.678275,85.434596
BEN04687,Gopal Pall,79,Female,6063225646,594549847968,Gujarat,Ahmedabad,Sasaram,Homemaker,24709,296508,7,No,None,No,No,Yes,No,25.778668,79.739039
BEN04688,Ekalinga Basu,22,Female,7437216661,242424814159,Uttar Pradesh,Agra,Bellary,Shopkeeper,4477,53724,2,Yes,PHH,Yes,No,Yes,Yes,35.167547,83.047676
BEN04689,Chakradev Chokshi,34,Female,9145477949,397234274806,Uttar Pradesh,Varanasi,Gaya,Student,45051,540612,4,No,None,No,No,Yes,No,31.851538,94.966479
BEN04690,Gaurav Chacko,47,Female,6166558669,545890352139,Madhya Pradesh,Indore,Durg,Retired,65832,789984,7,No,None,No,No,No,No,31.720859,80.825637
BEN04691,Kiaan Arora,89,Male,8131474377,194631111942,Rajasthan,Jodhpur,Kakinada,Homemaker,29594,355128,7,No,None,No,No,No,No,15.274837,79.720237
BEN04692,Ishanvi Ghosh,61,Female,7581114006,576950647499,Uttar Pradesh,Kanpur,Aurangabad,Farmer,22089,265068,3,Yes,PHH,No,No,Yes,No,34.816822,74.384734
BEN04693,Amrita Solanki,36,Female,9887453058,905607351446,Uttar Pradesh,Varanasi,Ratlam,Mason,33352,400224,7,Yes,PHH,Yes,No,Yes,Yes,35.040523,76.505506
BEN04694,Nimrat Mane,33,Male,0352876123,281217706574,Gujarat,Rajkot,Panvel,Nurse,52685,632220,1,No,None,No,No,Yes,No,29.702099,84.997803
BEN04695,Pooja Doshi,67,Female,6648647642,172865689354,Madhya Pradesh,Jabalpur,Bardhaman,Shopkeeper,41322,495864,2,No,None,No,No,No,No,32.212887,74.674153
BEN04696,Owen Sinha,59,Male,3703104292,907314745340,Uttar Pradesh,Agra,Kolhapur,Nurse,45068,540816,1,No,None,No,Yes,Yes,No,31.062431,94.753169
BEN04697,Samuel Kapur,24,Male,3773508951,330953751751,Rajasthan,Ajmer,Bhimavaram,Retired,64654,775848,8,Yes,AAY,No,No,Yes,No,17.823322,94.670477
BEN04698,Abhimanyu Menon,23,Male,8547016144,781546528012,Rajasthan,Jodhpur,Gaya,Retired,19461,233532,6,No,None,No,No,Yes,No,19.152933,76.467593
BEN04699,Vasana Dhar,48,Male,0313614142,856084919078,Gujarat,Bhavnagar,Tinsukia,Nurse,54402,652824,3,No,None,No,Yes,No,No,34.430141,68.18609
BEN04700,Zaitra Kannan,77,Male,7071315497,235658334717,Gujarat,Rajkot,Akola,Labourer,69984,839808,1,No,None,No,No,Yes,No,32.539468,74.740426
BEN04701,Nirja Swaminathan,90,Female,5305915786,516503083055,Maharashtra,Pune,Hospet,Nurse,61726,740712,4,No,None,No,No,No,No,19.282647,73.925309
BEN04702,Rajata Ghosh,27,Male,8838624422,666740893946,Maharashtra,Nashik,Saharsa,Tailor,62735,752820,2,Yes,PHH,No,No,Yes,No,17.436823,93.157372
BEN04703,Arin Batra,83,Male,6424162886,937237056205,Gujarat,Bhavnagar,Suryapet,Teacher,31864,382368,2,No,None,No,Yes,Yes,No,35.704325,71.449849
BEN04704,Baljiwan Vyas,34,Male,0304005226,252266448321,Maharashtra,Nashik,Ulhasnagar,Driver,34049,408588,4,No,None,No,No,Yes,No,24.844976,69.009262
BEN04705,Qasim Khanna,25,Female,9153397451,314782863914,Maharashtra,Nashik,Visakhapatnam,Driver,18610,223320,6,No,None,No,No,Yes,No,35.205632,69.002407
BEN04706,Noah Kulkarni,39,Male,6956003858,363777946453,Maharashtra,Aurangabad,Ratlam,Retired,51049,612588,8,No,None,No,No,Yes,No,11.812037,87.10055
BEN04707,Nitara Wadhwa,24,Female,9082698289,545518051100,Madhya Pradesh,Bhopal,Amravati,Driver,69169,830028,4,No,None,Yes,No,No,Yes,29.094303,75.987551
BEN04708,Charan Viswanathan,63,Female,9841233015,304443013281,Madhya Pradesh,Bhopal,Shivpuri,Electrician,19097,229164,3,Yes,AAY,No,Yes,Yes,No,9.493628,88.676835
BEN04709,Harini Walia,48,Male,9754305361,412708917645,Maharashtra,Nashik,Bareilly,Farmer,14453,173436,5,No,None,No,No,Yes,No,36.806348,91.376753
BEN04710,Falak Sen,76,Female,9461776699,401589129911,Madhya Pradesh,Bhopal,Bidhannagar,Student,12450,149400,8,No,None,No,Yes,No,Yes,25.092092,75.116221
BEN04711,Hemal Rana,35,Male,8248770172,275893182665,Maharashtra,Nagpur,Vellore,Driver,29941,359292,2,No,None,No,No,No,No,31.185131,89.135499
BEN04712,Zansi Madan,64,Female,0202386851,843265649013,Rajasthan,Ajmer,Alappuzha,Labourer,47380,568560,8,No,None,No,Yes,Yes,No,19.85116,93.085532
BEN04713,Rajata Kumer,54,Male,3224490001,470748505756,Uttar Pradesh,Lucknow,Saharanpur,Nurse,13802,165624,1,Yes,AAY,No,No,No,No,36.798349,95.790802
BEN04714,Hardik Setty,18,Male,2458315452,466822640482,Gujarat,Surat,Nagpur,Labourer,36386,436632,2,No,None,No,No,Yes,No,36.630093,76.910569
BEN04715,Faraj Dass,18,Male,7157103118,369894696439,Uttar Pradesh,Varanasi,Jhansi,Retired,31546,378552,8,No,None,No,No,No,No,14.467495,89.833825
BEN04716,Samarth Basak,74,Male,1478955098,450932854066,Rajasthan,Ajmer,Erode,Mason,51578,618936,4,No,None,No,No,No,No,9.740263,73.572354
BEN04717,Jhalak Madan,29,Male,1653833240,323867487143,Gujarat,Bhavnagar,Kadapa,Farmer,18827,225924,6,Yes,AAY,No,No,Yes,No,33.378537,82.648302
BEN04718,Parth Ganesan,69,Male,0047058378,521467321782,Madhya Pradesh,Gwalior,Coimbatore,Driver,6501,78012,5,No,None,No,Yes,Yes,Yes,33.725787,69.899401
BEN04719,Harinakshi Contractor,18,Female,8447598657,755860577090,Madhya Pradesh,Gwalior,Shivpuri,Mason,18517,222204,1,No,None,No,No,No,No,15.756711,80.133651
BEN04720,Tanay Dash,83,Male,0378216676,698305832770,Rajasthan,Ajmer,Muzaffarnagar,Homemaker,28396,340752,5,No,None,No,No,Yes,No,36.32732,88.169492
BEN04721,Madhavi Yohannan,64,Female,7285586752,419588296582,Uttar Pradesh,Agra,Khammam,Mason,43893,526716,1,No,None,No,No,Yes,No,20.832853,77.273296
BEN04722,Darsh Bhalla,66,Female,4992229753,755124091705,Gujarat,Bhavnagar,Khammam,Mechanic,33891,406692,3,Yes,AAY,No,No,Yes,No,23.490597,86.395826
BEN04723,Gaurang Kadakia,18,Male,3667747503,985241838638,Gujarat,Vadodara,Vijayanagaram,Teacher,23908,286896,7,Yes,AAY,No,No,Yes,No,22.859786,75.297696
BEN04724,Kabir Khosla,26,Female,1590095843,968806256023,Maharashtra,Pune,Pallavaram,Nurse,30178,362136,2,Yes,AAY,No,No,No,No,13.965388,86.133714
BEN04725,Girish Karpe,61,Male,3020787668,296613379933,Rajasthan,Jaipur,Rohtak,Labourer,47774,573288,7,No,None,No,No,Yes,No,29.899788,84.499927
BEN04726,Isaac Doctor,87,Female,2374245809,488904872491,Gujarat,Ahmedabad,Gopalpur,Farmer,35818,429816,1,No,None,No,No,Yes,No,34.421946,90.814068
BEN04727,Parth Devan,53,Female,5912709270,248887582610,Rajasthan,Jodhpur,Siliguri,Nurse,60063,720756,8,Yes,PHH,No,No,Yes,No,28.095851,76.317336
BEN04728,Bhavna Loyal,65,Female,3314909865,956480959222,Rajasthan,Jaipur,Bihar Sharif,Farmer,65340,784080,8,No,None,No,Yes,No,No,28.888581,88.149862
BEN04729,Anay Rattan,24,Female,7007951670,595695392107,Gujarat,Bhavnagar,Naihati,Farmer,38834,466008,4,Yes,AAY,No,No,No,No,10.967825,81.599381
BEN04730,Sudiksha Varma,52,Female,9418044496,524751964835,Madhya Pradesh,Bhopal,Buxar,Nurse,13097,157164,2,Yes,PHH,No,No,Yes,No,9.635149,80.893523
BEN04731,Chaaya Arora,24,Female,0777572570,572724638203,Rajasthan,Jodhpur,Panvel,Mason,22837,274044,8,Yes,PHH,No,No,No,No,15.53921,68.392055
BEN04732,Nathaniel Dyal,37,Female,6906533785,665495128273,Uttar Pradesh,Kanpur,Medininagar,Mason,20443,245316,7,No,None,No,No,Yes,No,35.424126,95.038958
BEN04733,Harinakshi Randhawa,38,Male,9121958908,978244240227,Madhya Pradesh,Gwalior,Panvel,Farmer,7752,93024,6,No,None,No,No,No,No,29.738681,75.309094
BEN04734,Brijesh Chad,44,Female,2456110755,296766381170,Maharashtra,Pune,Medininagar,Electrician,23692,284304,8,No,None,No,No,Yes,No,14.589668,85.957208
BEN04735,Udarsh Palan,42,Female,1030738104,856239239980,Maharashtra,Pune,Chinsurah,Labourer,35852,430224,3,Yes,PHH,No,No,Yes,No,9.063901,73.838209
BEN04736,Zashil Chaudry,73,Male,1247227255,717764817002,Madhya Pradesh,Ujjain,Jaunpur,Mason,30649,367788,6,No,None,No,No,No,No,28.161055,70.25611
BEN04737,Sudiksha Din,45,Female,4639348724,317185312631,Maharashtra,Mumbai,Bhusawal,Homemaker,11139,133668,6,No,None,No,No,Yes,No,29.324855,93.415506
BEN04738,Orinder Pillai,77,Male,5663300436,374196262548,Madhya Pradesh,Ujjain,Miryalaguda,Homemaker,20016,240192,4,No,None,No,No,Yes,No,20.014679,72.072119
BEN04739,Mitali Deshpande,21,Female,5804705248,166676602862,Maharashtra,Nagpur,Korba,Retired,35024,420288,4,Yes,AAY,No,No,Yes,No,27.090686,77.467611
BEN04740,Ekani Barad,38,Female,9227255828,543559230835,Maharashtra,Aurangabad,Bhalswa Jahangir Pur,Labourer,69031,828372,2,Yes,PHH,No,Yes,No,No,18.149772,79.905518
BEN04741,Manan Chander,41,Female,3272550519,791116006504,Maharashtra,Pune,Kochi,Farmer,29071,348852,1,Yes,PHH,No,No,Yes,No,16.518128,72.075397
BEN04742,Leela Wable,87,Male,4547530685,659374567935,Madhya Pradesh,Indore,Madurai,Retired,21468,257616,5,No,None,No,No,Yes,No,21.204384,90.39081
BEN04743,Vedika Radhakrishnan,75,Male,2150144511,907875156746,Madhya Pradesh,Indore,Aizawl,Teacher,17872,214464,4,No,None,No,No,No,No,25.171544,85.001671
